Family_ID	Feature_Type	Size	Genome_Count	Genome_Percentage	Classification	Representative	Rep_Sequence_Length	Min_Length	Max_Length	Mean_Length	Sequence_Diversity	Length_Variance
FAM_I2073	I	6	6	100.0%	core	I1BG	84	84	84	84.0	0.500	0.0
FAM_I2074	I	5	5	83.3%	accessory	I1BW	133	131	133	132.6	0.800	0.8
FAM_I2075	I	4	4	66.7%	accessory	I1CC	79	79	100	89.5	0.750	147.0
FAM_I2076	I	6	6	100.0%	core	I1D9	95	95	95	95.0	0.500	0.0
FAM_I2077	I	6	6	100.0%	core	I1DR	91	91	91	91.0	0.667	0.0
FAM_I2078	I	6	6	100.0%	core	I1HA	254	254	254	254.0	0.500	0.0
FAM_I2079	I	6	6	100.0%	core	I1IQ	164	107	164	126.0	0.833	866.4
FAM_I2080	I	6	6	100.0%	core	I1JN	120	120	120	120.0	0.500	0.0
FAM_I2081	I	6	6	100.0%	core	I1K5	100	100	100	100.0	0.833	0.0
FAM_I2082	I	6	6	100.0%	core	I1NK	66	66	66	66.0	0.333	0.0
FAM_I2083	I	6	6	100.0%	core	I1S0	354	354	354	354.0	0.833	0.0
FAM_I2084	I	6	6	100.0%	core	I1SE	324	324	324	324.0	0.667	0.0
FAM_I2085	I	8	6	100.0%	core	I1U0	1455	259	1465	993.0	0.875	288096.9
FAM_I2086	I	3	3	50.0%	accessory	I40U	265	265	265	265.0	0.667	0.0
FAM_I2087	I	6	6	100.0%	core	I1V9	105	105	105	105.0	0.500	0.0
FAM_I2088	I	6	6	100.0%	core	I1VP	148	148	148	148.0	0.500	0.0
FAM_I2089	I	6	6	100.0%	core	I1W5	73	72	106	78.2	0.667	186.2
FAM_I2090	I	6	6	100.0%	core	I13	85	85	154	100.8	0.667	786.6
FAM_I2091	I	6	6	100.0%	core	I1J	224	224	224	224.0	0.833	0.0
FAM_I2092	I	6	6	100.0%	core	I1XH	273	273	273	273.0	0.833	0.0
FAM_I2093	I	4	4	66.7%	accessory	I1XX	88	88	88	88.0	0.750	0.0
FAM_I2094	I	2	2	33.3%	accessory	I1ZP	823	823	823	823.0	0.500	0.0
FAM_I2095	I	6	6	100.0%	core	I211	97	97	100	98.0	0.833	2.4
FAM_I2096	I	6	6	100.0%	core	I22T	343	343	343	343.0	0.500	0.0
FAM_I2097	I	6	6	100.0%	core	I239	115	115	115	115.0	0.833	0.0
FAM_I2098	I	6	6	100.0%	core	I23P	83	83	137	108.3	0.833	773.5
FAM_I2099	I	6	6	100.0%	core	I24L	265	149	265	195.7	0.833	3229.9
FAM_I2100	I	6	6	100.0%	core	I28K	140	140	140	140.0	0.833	0.0
FAM_I2101	I	5	5	83.3%	accessory	I290	151	151	151	151.0	0.800	0.0
FAM_I2102	I	6	6	100.0%	core	I2AS	260	260	260	260.0	0.500	0.0
FAM_I2103	I	6	6	100.0%	core	I2B8	185	185	185	185.0	0.667	0.0
FAM_I2104	I	9	6	100.0%	core	I2CK	939	285	939	567.1	0.889	82495.4
FAM_I2105	I	6	4	66.7%	accessory	I2D0	72	72	72	72.0	0.500	0.0
FAM_I2106	I	6	6	100.0%	core	I2DW	958	372	958	567.3	0.667	91572.3
FAM_I2107	I	6	6	100.0%	core	I2JO	200	200	200	200.0	0.833	0.0
FAM_I2108	I	7	6	100.0%	core	I2KK	370	54	370	287.6	0.857	20069.3
SING_I883	I	1	1	16.7%	accessory	I883	116	116	116	116.0	1.000	0.0
FAM_I2109	I	6	6	100.0%	core	I1JE	106	106	106	106.0	0.500	0.0
FAM_I2110	I	6	6	100.0%	core	I1I4	186	186	188	186.8	0.833	0.6
SING_I8CJ	I	1	1	16.7%	accessory	I8CJ	58	58	58	58.0	1.000	0.0
FAM_I2111	I	6	6	100.0%	core	I1DS	182	182	182	182.0	0.833	0.0
FAM_I2112	I	6	6	100.0%	core	I1DA	581	580	581	580.7	0.833	0.3
FAM_I2113	I	6	6	100.0%	core	I1CD	64	64	64	64.0	0.333	0.0
FAM_I2114	I	6	6	100.0%	core	I1BH	76	76	76	76.0	0.667	0.0
FAM_I2115	I	2	2	33.3%	accessory	I5PE	100	100	100	100.0	1.000	0.0
FAM_I2116	I	6	6	100.0%	core	I19B	55	55	55	55.0	0.500	0.0
FAM_I2117	I	6	6	100.0%	core	I15S	79	79	79	79.0	0.333	0.0
SING_I8NN	I	1	1	16.7%	accessory	I8NN	112	112	112	112.0	1.000	0.0
FAM_I2118	I	6	6	100.0%	core	I13Z	102	102	102	102.0	0.667	0.0
FAM_I2119	I	6	6	100.0%	core	I13J	117	117	117	117.0	0.500	0.0
FAM_I2120	I	6	6	100.0%	core	I104	265	265	265	265.0	0.667	0.0
FAM_I2121	I	6	6	100.0%	core	I31L	81	81	553	159.7	0.833	37130.7
FAM_I2122	I	6	6	100.0%	core	I314	77	77	77	77.0	0.833	0.0
SING_I8W3	I	1	1	16.7%	accessory	I8W3	116	116	116	116.0	1.000	0.0
SING_I8WJ	I	1	1	16.7%	accessory	I8WJ	75	75	75	75.0	1.000	0.0
SING_I8YR	I	1	1	16.7%	accessory	I8YR	57	57	57	57.0	1.000	0.0
FAM_I2123	I	6	6	100.0%	core	I2TR	290	290	290	290.0	0.833	0.0
FAM_I2124	I	6	6	100.0%	core	I2TB	58	58	58	58.0	0.667	0.0
FAM_I2125	I	6	6	100.0%	core	I2SU	142	142	142	142.0	0.833	0.0
SING_I95F	I	1	1	16.7%	accessory	I95F	62	62	62	62.0	1.000	0.0
FAM_I2126	I	6	6	100.0%	core	I2NZ	140	140	140	140.0	0.500	0.0
SING_I977	I	1	1	16.7%	accessory	I977	778	778	778	778.0	1.000	0.0
FAM_I2127	I	3	3	50.0%	accessory	I2MH	N/A	N/A	N/A	N/A	N/A	N/A
FAM_I2128	I	6	6	100.0%	core	I2M0	169	169	169	169.0	0.667	0.0
FAM_I2129	I	6	6	100.0%	core	I2KN	104	104	105	104.2	0.667	0.2
SING_I99V	I	1	1	16.7%	accessory	I99V	213	213	213	213.0	1.000	0.0
SING_I9AB	I	1	1	16.7%	accessory	I9AB	58	58	58	58.0	1.000	0.0
FAM_I2130	I	2	2	33.3%	accessory	I595	77	76	77	76.5	1.000	0.5
SING_I9ER	I	1	1	16.7%	accessory	I9ER	144	144	144	144.0	1.000	0.0
FAM_I2131	I	6	6	100.0%	core	I29C	57	57	57	57.0	0.333	0.0
FAM_I2132	I	6	6	100.0%	core	I28W	185	185	185	185.0	0.500	0.0
FAM_I2133	I	6	6	100.0%	core	I28G	132	132	132	132.0	0.500	0.0
SING_I9HV	I	1	1	16.7%	accessory	I9HV	163	163	163	163.0	1.000	0.0
FAM_I2134	I	4	2	33.3%	accessory	I4I3	224	224	224	224.0	0.750	0.0
SING_I9IR	I	1	1	16.7%	accessory	I9IR	132	132	132	132.0	1.000	0.0
FAM_I2135	I	8	5	83.3%	accessory	I24O	593	593	820	743.1	0.875	9799.8
FAM_I2136	I	6	6	100.0%	core	I24F	173	173	173	173.0	0.667	0.0
FAM_I2137	I	6	6	100.0%	core	I22N	53	53	53	53.0	0.500	0.0
SING_I9O3	I	1	1	16.7%	accessory	I9O3	87	87	87	87.0	1.000	0.0
FAM_I2138	I	6	6	100.0%	core	I20J	526	525	526	525.8	0.833	0.2
FAM_I2139	I	6	6	100.0%	core	I1YH	117	117	117	117.0	0.500	0.0
FAM_I2140	I	6	6	100.0%	core	I1XZ	61	61	61	61.0	0.667	0.0
FAM_I2141	I	6	6	100.0%	core	I1A	179	179	179	179.0	0.667	0.0
FAM_I2142	I	3	3	50.0%	accessory	I5NP	130	130	130	130.0	0.667	0.0
SING_I9TV	I	1	1	16.7%	accessory	I9TV	330	330	330	330.0	1.000	0.0
FAM_I2143	I	6	6	100.0%	core	I1SM	175	175	175	175.0	0.667	0.0
FAM_I2144	I	6	6	100.0%	core	I1R8	137	134	137	136.5	0.500	1.5
FAM_I2145	I	2	2	33.3%	accessory	I5W2	66	66	66	66.0	1.000	0.0
FAM_I2146	I	2	2	33.3%	accessory	I5YI	488	93	488	290.5	1.000	78012.5
FAM_I2147	I	6	6	100.0%	core	I1L2	125	124	125	124.8	0.500	0.2
FAM_I2148	I	6	6	100.0%	core	I1I7	278	219	278	260.2	0.833	468.2
FAM_I2149	I	6	6	100.0%	core	I1HB	798	181	798	695.0	1.000	63407.2
SING_IA7N	I	1	1	16.7%	accessory	IA7N	142	142	142	142.0	1.000	0.0
FAM_I2150	I	6	6	100.0%	core	I197	277	277	277	277.0	0.833	0.0
FAM_I2151	I	2	2	33.3%	accessory	I5W3	497	485	497	491.0	1.000	72.0
FAM_I2152	I	6	6	100.0%	core	I1LL	678	614	678	667.3	0.833	682.7
SING_IA38	I	1	1	16.7%	accessory	IA38	67	67	67	67.0	1.000	0.0
SING_IA44	I	1	1	16.7%	accessory	IA44	110	110	110	110.0	1.000	0.0
FAM_I2153	I	6	6	100.0%	core	I1JG	126	126	126	126.0	0.333	0.0
FAM_I2154	I	3	3	50.0%	accessory	I1I5	79	79	80	79.3	1.000	0.3
SING_IA7O	I	1	1	16.7%	accessory	IA7O	352	352	352	352.0	1.000	0.0
FAM_I2155	I	4	4	66.7%	accessory	I196	313	313	313	313.0	0.750	0.0
FAM_I2156	I	6	6	100.0%	core	I16K	358	263	358	310.7	0.833	2688.7
FAM_I2157	I	6	6	100.0%	core	I13R	208	208	208	208.0	0.667	0.0
FAM_I2158	I	6	6	100.0%	core	I13B	118	118	118	118.0	0.667	0.0
FAM_I2159	I	6	6	100.0%	core	I12V	92	92	94	92.5	0.833	0.7
FAM_I2160	I	6	6	100.0%	core	I12F	205	205	205	205.0	0.667	0.0
FAM_I2161	I	2	2	33.3%	accessory	I10G	70	57	70	63.5	1.000	84.5
FAM_I2162	I	4	4	66.7%	accessory	I4MZ	163	163	165	163.5	1.000	1.0
FAM_I2163	I	6	6	100.0%	core	I34N	219	219	219	219.0	0.833	0.0
SING_IAS4	I	1	1	16.7%	accessory	IAS4	72	72	72	72.0	1.000	0.0
FAM_I2164	I	6	6	100.0%	core	I2VD	235	235	235	235.0	0.667	0.0
FAM_I2165	I	6	6	100.0%	core	I2UX	132	132	132	132.0	0.667	0.0
FAM_I2166	I	6	6	100.0%	core	I2QD	100	100	100	100.0	0.833	0.0
FAM_I2167	I	6	6	100.0%	core	I2PH	288	288	288	288.0	0.833	0.0
FAM_I2168	I	6	6	100.0%	core	I2OL	139	139	139	139.0	0.667	0.0
FAM_I2169	I	6	6	100.0%	core	I1OB	158	158	158	158.0	0.667	0.0
FAM_I2170	I	6	6	100.0%	core	I1NF	96	96	96	96.0	0.667	0.0
FAM_I2171	I	6	6	100.0%	core	I1MJ	285	173	285	210.3	0.667	3345.1
FAM_I2172	I	6	6	100.0%	core	I1M3	78	78	78	78.0	0.500	0.0
FAM_I2173	I	6	6	100.0%	core	I1LN	462	188	462	370.7	0.833	20020.3
FAM_I2174	I	8	6	100.0%	core	I1L6	590	154	590	420.0	0.750	38294.9
FAM_I2175	I	6	6	100.0%	core	I28V	271	271	271	271.0	0.833	0.0
SING_I86T	I	1	1	16.7%	accessory	I86T	73	73	73	73.0	1.000	0.0
SING_I87P	I	1	1	16.7%	accessory	I87P	51	51	51	51.0	1.000	0.0
FAM_I2176	I	6	6	100.0%	core	I1DQ	55	54	56	55.0	0.667	0.4
SING_I8H1	I	1	1	16.7%	accessory	I8H1	79	79	79	79.0	1.000	0.0
SING_I8ID	I	1	1	16.7%	accessory	I8ID	59	59	59	59.0	1.000	0.0
SING_I8IT	I	1	1	16.7%	accessory	I8IT	669	669	669	669.0	1.000	0.0
SING_I8J9	I	1	1	16.7%	accessory	I8J9	255	255	255	255.0	1.000	0.0
SING_I8NP	I	1	1	16.7%	accessory	I8NP	192	192	192	192.0	1.000	0.0
FAM_I2177	I	6	6	100.0%	core	I2XC	52	52	52	52.0	0.333	0.0
FAM_I2178	I	6	6	100.0%	core	I2WW	138	138	138	138.0	0.833	0.0
SING_I979	I	1	1	16.7%	accessory	I979	466	466	466	466.0	1.000	0.0
FAM_I2179	I	6	6	100.0%	core	I2MX	194	194	194	194.0	0.500	0.0
FAM_I2180	I	8	6	100.0%	core	I2LY	372	113	373	253.4	0.875	15592.3
SING_I99X	I	1	1	16.7%	accessory	I99X	217	217	217	217.0	1.000	0.0
SING_I9AD	I	1	1	16.7%	accessory	I9AD	189	189	189	189.0	1.000	0.0
FAM_I2181	I	6	6	100.0%	core	I2GV	51	51	51	51.0	0.333	0.0
FAM_I2182	I	6	6	100.0%	core	I2CM	71	71	82	74.7	0.667	32.3
SING_I57Q	I	1	1	16.7%	accessory	I57Q	894	894	894	894.0	1.000	0.0
FAM_I2183	I	6	6	100.0%	core	I2AC	209	96	209	190.2	0.667	2128.2
SING_I5BA	I	1	1	16.7%	accessory	I5BA	117	117	117	117.0	1.000	0.0
SING_I5DI	I	1	1	16.7%	accessory	I5DI	169	169	169	169.0	1.000	0.0
FAM_I2184	I	6	6	100.0%	core	I221	58	58	58	58.0	0.333	0.0
SING_I5JQ	I	1	1	16.7%	accessory	I5JQ	93	93	93	93.0	1.000	0.0
SING_I5L2	I	1	1	16.7%	accessory	I5L2	108	108	108	108.0	1.000	0.0
SING_I5MU	I	1	1	16.7%	accessory	I5MU	95	95	95	95.0	1.000	0.0
SING_I5O6	I	1	1	16.7%	accessory	I5O6	63	63	63	63.0	1.000	0.0
SING_I5OM	I	1	1	16.7%	accessory	I5OM	55	55	55	55.0	1.000	0.0
SING_I5PY	I	1	1	16.7%	accessory	I5PY	380	380	380	380.0	1.000	0.0
SING_I5QE	I	1	1	16.7%	accessory	I5QE	575	575	575	575.0	1.000	0.0
SING_I5RA	I	1	1	16.7%	accessory	I5RA	677	677	677	677.0	1.000	0.0
SING_I5TY	I	1	1	16.7%	accessory	I5TY	374	374	374	374.0	1.000	0.0
FAM_I2185	I	4	4	66.7%	accessory	I3WE	400	276	400	369.0	0.750	3844.0
SING_I5YE	I	1	1	16.7%	accessory	I5YE	200	200	200	200.0	1.000	0.0
FAM_I2186	I	6	6	100.0%	core	I1L5	118	118	118	118.0	0.333	0.0
SING_I606	I	1	1	16.7%	accessory	I606	170	170	170	170.0	1.000	0.0
FAM_I2187	I	10	4	66.7%	accessory	I2KR	473	399	564	459.1	0.750	5212.1
FAM_I2188	I	6	6	100.0%	core	I2PQ	376	363	566	403.2	1.000	6402.2
FAM_I2189	I	6	6	100.0%	core	I2OU	244	244	244	244.0	1.000	0.0
FAM_I2190	I	4	2	33.3%	accessory	I2NY	580	161	580	370.5	1.000	58520.3
FAM_I2191	I	6	6	100.0%	core	I2V4	299	298	299	298.3	0.833	0.3
FAM_I2192	I	6	6	100.0%	core	I2W0	182	182	182	182.0	0.833	0.0
FAM_I2193	I	6	6	100.0%	core	I2XR	170	170	171	170.2	0.667	0.2
FAM_I2194	I	5	5	83.3%	accessory	I31A	81	81	81	81.0	0.500	0.0
FAM_I2195	I	6	6	100.0%	core	I31Q	140	140	140	140.0	0.833	0.0
SING_I1IU	I	1	1	16.7%	accessory	I1IU	254	254	254	254.0	1.000	0.0
FAM_I2196	I	3	3	50.0%	accessory	I1KM	133	133	133	133.0	1.000	0.0
FAM_I2197	I	11	6	100.0%	core	I1P2	95	95	199	136.6	1.000	3244.8
SING_I1TY	I	1	1	16.7%	accessory	I1TY	582	582	582	582.0	1.000	0.0
FAM_I2198	I	2	2	33.3%	accessory	I1ZQ	567	567	567	567.0	0.500	0.0
FAM_I2199	I	2	2	33.3%	accessory	I20M	623	623	623	623.0	0.500	0.0
FAM_I2200	I	2	2	33.3%	accessory	I21I	68	68	68	68.0	0.500	0.0
FAM_I2201	I	2	2	33.3%	accessory	I26U	58	58	58	58.0	0.500	0.0
FAM_I2202	I	2	2	33.3%	accessory	I27Q	210	210	210	210.0	0.500	0.0
FAM_I2203	I	2	2	33.3%	accessory	I286	1100	1100	1100	1100.0	0.500	0.0
FAM_I2204	I	2	2	33.3%	accessory	I292	77	77	77	77.0	0.500	0.0
FAM_I2205	I	3	3	50.0%	accessory	I2AU	221	50	221	107.0	0.667	9747.0
FAM_I2206	I	2	2	33.3%	accessory	I2BQ	78	78	78	78.0	0.500	0.0
FAM_I2207	I	2	2	33.3%	accessory	I2C6	77	77	77	77.0	0.500	0.0
FAM_I2208	I	3	3	50.0%	accessory	I2D2	58	58	62	59.3	0.667	5.3
FAM_I2209	I	2	2	33.3%	accessory	I2DI	55	55	55	55.0	0.500	0.0
FAM_I2210	I	2	2	33.3%	accessory	I2EE	88	88	88	88.0	0.500	0.0
FAM_I2211	I	2	2	33.3%	accessory	I2EU	90	90	90	90.0	0.500	0.0
FAM_I2212	I	2	2	33.3%	accessory	I2FA	342	342	342	342.0	0.500	0.0
FAM_I2213	I	2	2	33.3%	accessory	I2FQ	315	315	315	315.0	0.500	0.0
FAM_I2214	I	2	2	33.3%	accessory	I2HI	124	124	124	124.0	0.500	0.0
FAM_I2215	I	2	2	33.3%	accessory	I2IE	292	292	292	292.0	0.500	0.0
FAM_I2216	I	4	4	66.7%	accessory	I2JQ	107	107	336	219.8	0.750	16958.2
FAM_I2217	I	6	6	100.0%	core	I2KM	223	127	223	202.0	1.000	1404.0
FAM_I2218	I	6	6	100.0%	core	I22I	77	77	77	77.0	0.833	0.0
FAM_I2219	I	9	5	83.3%	accessory	I20F	248	159	589	246.1	0.778	18491.9
SING_I9QV	I	1	1	16.7%	accessory	I9QV	53	53	53	53.0	1.000	0.0
SING_I9UV	I	1	1	16.7%	accessory	I9UV	297	297	297	297.0	1.000	0.0
SING_IA2F	I	1	1	16.7%	accessory	IA2F	158	158	158	158.0	1.000	0.0
FAM_I2220	I	4	4	66.7%	accessory	I1J0	197	185	197	191.0	0.750	48.0
FAM_I2221	I	6	6	100.0%	core	I1HM	69	69	69	69.0	0.500	0.0
FAM_I2222	I	6	6	100.0%	core	I1GD	244	244	244	244.0	0.833	0.0
FAM_I2223	I	6	6	100.0%	core	I1FY	192	191	192	191.3	0.667	0.3
FAM_I2224	I	6	6	100.0%	core	I1FH	62	62	133	73.8	0.833	840.2
FAM_I2225	I	6	6	100.0%	core	I1F1	261	261	261	261.0	0.833	0.0
FAM_I2226	I	2	2	33.3%	accessory	I8WT	131	121	131	126.0	1.000	50.0
SING_IAS7	I	1	1	16.7%	accessory	IAS7	248	248	248	248.0	1.000	0.0
FAM_I2227	I	3	3	50.0%	accessory	I4RA	651	651	1695	999.0	1.000	363312.0
SING_IAUF	I	1	1	16.7%	accessory	IAUF	1609	1609	1609	1609.0	1.000	0.0
FAM_I2228	I	6	6	100.0%	core	I1E1	328	328	328	328.0	0.833	0.0
FAM_I2229	I	6	6	100.0%	core	I1EY	85	85	85	85.0	0.833	0.0
FAM_I2230	I	6	6	100.0%	core	I1FF	319	319	331	325.0	0.667	43.2
FAM_I2231	I	6	6	100.0%	core	I1GR	365	365	721	424.3	0.833	21122.7
FAM_I2232	I	6	6	100.0%	core	I1IG	319	319	319	319.0	0.833	0.0
FAM_I2233	I	6	6	100.0%	core	I1IY	284	283	284	283.7	0.833	0.3
FAM_I2234	I	6	5	83.3%	accessory	I1JX	768	105	768	623.5	0.833	71180.7
FAM_I2235	I	6	6	100.0%	core	I1KD	537	536	694	589.2	0.833	6594.2
FAM_I2236	I	6	6	100.0%	core	I1OM	237	106	237	127.8	0.833	2860.2
FAM_I2237	I	6	6	100.0%	core	I1QH	132	132	132	132.0	0.833	0.0
FAM_I2238	I	6	6	100.0%	core	I1RD	175	175	175	175.0	0.667	0.0
FAM_I2239	I	6	6	100.0%	core	I1RT	126	125	127	126.0	1.000	0.4
FAM_I2240	I	5	5	83.3%	accessory	I1T4	192	192	192	192.0	0.800	0.0
FAM_I2241	I	5	4	66.7%	accessory	I407	459	74	459	286.0	0.800	31183.0
SING_I4FR	I	1	1	16.7%	accessory	I4FR	224	224	224	224.0	1.000	0.0
FAM_I2242	I	6	6	100.0%	core	I12N	252	98	252	226.3	0.833	3952.7
FAM_I2243	I	2	2	33.3%	accessory	I4LJ	62	62	62	62.0	0.500	0.0
SING_IA4P	I	1	1	16.7%	accessory	IA4P	891	891	891	891.0	1.000	0.0
FAM_I2244	I	3	3	50.0%	accessory	I1EK	168	168	168	168.0	1.000	0.0
SING_IAG9	I	1	1	16.7%	accessory	IAG9	497	497	497	497.0	1.000	0.0
SING_IAJD	I	1	1	16.7%	accessory	IAJD	324	324	324	324.0	1.000	0.0
FAM_I2245	I	2	2	33.3%	accessory	I10Q	511	150	511	330.5	1.000	65160.5
FAM_I2246	I	5	4	66.7%	accessory	I4FJ	73	73	73	73.0	1.000	0.0
FAM_I2247	I	6	6	100.0%	core	I33J	213	213	222	219.0	0.833	21.6
SING_IARD	I	1	1	16.7%	accessory	IARD	101	101	101	101.0	1.000	0.0
FAM_I2248	I	2	2	33.3%	accessory	I4RC	375	195	375	285.0	1.000	16200.0
FAM_I2249	I	6	6	100.0%	core	I2YY	107	107	108	107.7	0.833	0.3
FAM_I2250	I	4	4	66.7%	accessory	I4T5	77	77	78	77.8	1.000	0.2
SING_IAUH	I	1	1	16.7%	accessory	IAUH	294	294	294	294.0	1.000	0.0
FAM_I2251	I	2	2	33.3%	accessory	IAZT	71	71	71	71.0	1.000	0.0
SING_IB0P	I	1	1	16.7%	accessory	IB0P	87	87	87	87.0	1.000	0.0
FAM_I2252	I	3	3	50.0%	accessory	I96M	260	171	260	200.7	1.000	2640.3
FAM_I2253	I	5	5	83.3%	accessory	I2MN	50	50	110	98.0	0.800	720.0
FAM_I2254	I	6	6	100.0%	core	I2M6	147	146	147	146.8	0.833	0.2
FAM_I2255	I	6	6	100.0%	core	I2LR	380	380	400	383.3	0.833	66.7
FAM_I2256	I	6	6	100.0%	core	I2KD	143	143	144	143.2	0.833	0.2
FAM_I2257	I	2	1	16.7%	accessory	IBBD	266	266	266	266.0	0.500	0.0
FAM_I2258	I	2	2	33.3%	accessory	IBB	389	389	389	389.0	1.000	0.0
FAM_I2259	I	6	6	100.0%	core	I21Q	259	259	259	259.0	0.833	0.0
FAM_I2260	I	6	6	100.0%	core	I1V8	166	160	274	182.0	0.833	2040.0
SING_IBP5	I	1	1	16.7%	accessory	IBP5	251	251	251	251.0	1.000	0.0
SING_IBQ1	I	1	1	16.7%	accessory	IBQ1	391	391	391	391.0	1.000	0.0
SING_IBQX	I	1	1	16.7%	accessory	IBQX	190	190	190	190.0	1.000	0.0
FAM_I2261	I	11	6	100.0%	core	I1SA	128	117	128	124.3	0.833	32.3
FAM_I2262	I	3	3	50.0%	accessory	I1KL	68	68	85	73.7	1.000	96.3
FAM_I2263	I	6	6	100.0%	core	I2G4	753	752	755	753.5	0.833	1.1
FAM_I2264	I	2	2	33.3%	accessory	I3BQ	389	389	389	389.0	0.500	0.0
SING_I88F	I	1	1	16.7%	accessory	I88F	188	188	188	188.0	1.000	0.0
SING_I8B3	I	1	1	16.7%	accessory	I8B3	363	363	363	363.0	1.000	0.0
SING_I8BJ	I	1	1	16.7%	accessory	I8BJ	119	119	119	119.0	1.000	0.0
FAM_I2265	I	3	3	50.0%	accessory	I19V	354	354	355	354.3	1.000	0.3
SING_I8J3	I	1	1	16.7%	accessory	I8J3	410	410	410	410.0	1.000	0.0
FAM_I2266	I	9	6	100.0%	core	I1RA	241	173	394	256.8	0.667	6752.7
SING_I8NJ	I	1	1	16.7%	accessory	I8NJ	114	114	114	114.0	1.000	0.0
FAM_I2267	I	2	2	33.3%	accessory	I4J3	58	58	58	58.0	0.500	0.0
SING_I8TB	I	1	1	16.7%	accessory	I8TB	77	77	77	77.0	1.000	0.0
FAM_I2268	I	6	6	100.0%	core	I317	147	146	487	213.0	0.833	18566.0
SING_I8WV	I	1	1	16.7%	accessory	I8WV	325	325	325	325.0	1.000	0.0
FAM_I2269	I	2	2	33.3%	accessory	I973	137	137	137	137.0	1.000	0.0
SING_I9A7	I	1	1	16.7%	accessory	I9A7	101	101	101	101.0	1.000	0.0
FAM_I2270	I	2	2	33.3%	accessory	I4R3	1025	928	1025	976.5	1.000	4704.5
FAM_I2271	I	6	6	100.0%	core	I2YW	591	591	595	591.8	0.833	2.6
FAM_I2272	I	3	3	50.0%	accessory	I308	81	81	81	81.0	0.667	0.0
FAM_I2273	I	8	5	83.3%	accessory	I2D1	182	182	260	214.9	0.750	1234.7
FAM_I2274	I	6	6	100.0%	core	I14I	65	65	66	65.3	0.667	0.3
FAM_I2275	I	6	6	100.0%	core	I161	256	255	340	269.8	0.833	1181.8
FAM_I2276	I	6	6	100.0%	core	I1DM	89	89	89	89.0	0.833	0.0
FAM_I2277	I	6	6	100.0%	core	I1IH	177	177	177	177.0	0.667	0.0
FAM_I2278	I	6	6	100.0%	core	I1JY	279	279	604	333.2	0.833	17604.2
FAM_I2279	I	4	4	66.7%	accessory	I3T4	477	353	477	445.8	0.750	3823.6
FAM_I2280	I	42	6	100.0%	core	I148	1629	1549	1803	1633.2	0.833	6913.3
FAM_I2281	I	6	6	100.0%	core	I1PL	133	133	133	133.0	0.833	0.0
FAM_I2282	I	4	4	66.7%	accessory	I1RU	50	50	50	50.0	0.750	0.0
SING_I46G	I	1	1	16.7%	accessory	I46G	103	103	103	103.0	1.000	0.0
FAM_I2283	I	2	2	33.3%	accessory	I2F8	1452	1452	1452	1452.0	0.500	0.0
FAM_I2284	I	11	6	100.0%	core	I2W4	53	53	542	130.6	0.727	19946.5
FAM_I2285	I	6	6	100.0%	core	I1NA	106	106	106	106.0	0.667	0.0
FAM_I2286	I	6	6	100.0%	core	I1JH	220	200	388	244.8	0.833	4985.0
FAM_I2287	I	6	6	100.0%	core	I17D	N/A	N/A	N/A	N/A	N/A	N/A
FAM_I2288	I	6	6	100.0%	core	I140	55	54	55	54.8	0.667	0.2
FAM_I2289	I	6	6	100.0%	core	I1KB	223	223	223	223.0	0.500	0.0
FAM_I2290	I	14	6	100.0%	core	I1OT	536	72	536	210.3	0.778	17797.7
FAM_I2291	I	6	6	100.0%	core	I19A	487	487	487	487.0	0.667	0.0
FAM_I2292	I	6	6	100.0%	core	I2U6	99	99	99	99.0	0.833	0.0
FAM_I2293	I	6	6	100.0%	core	I2TQ	112	112	112	112.0	0.500	0.0
FAM_I2294	I	6	6	100.0%	core	I2TA	128	128	128	128.0	0.333	0.0
FAM_I2295	I	2	2	33.3%	accessory	I5DV	453	453	453	453.0	1.000	0.0
FAM_I2296	I	3	3	50.0%	accessory	I2I	122	53	122	76.0	1.000	1587.0
FAM_I2297	I	3	3	50.0%	accessory	I5P2	211	137	378	242.0	1.000	15241.0
FAM_I2298	I	6	6	100.0%	core	I1JT	52	52	52	52.0	0.500	0.0
FAM_I2299	I	6	6	100.0%	core	I14N	61	61	61	61.0	0.667	0.0
FAM_I2300	I	6	6	100.0%	core	I33O	332	332	333	332.2	0.833	0.2
FAM_I2301	I	6	6	100.0%	core	I338	204	204	204	204.0	0.667	0.0
FAM_I2302	I	6	6	100.0%	core	I2AT	180	180	180	180.0	0.833	0.0
FAM_I2303	I	6	6	100.0%	core	I291	145	145	145	145.0	0.833	0.0
FAM_I2304	I	6	6	100.0%	core	I1Y8	98	97	98	97.8	0.500	0.2
SING_I44	I	1	1	16.7%	accessory	I44	108	108	108	108.0	1.000	0.0
FAM_I2305	I	4	4	66.7%	accessory	I5FY	217	217	217	217.0	1.000	0.0
FAM_I2306	I	6	6	100.0%	core	I25J	174	174	174	174.0	0.833	0.0
FAM_I2307	I	5	5	83.3%	accessory	I261	83	83	83	83.0	0.400	0.0
FAM_I2308	I	6	6	100.0%	core	I27B	315	315	315	315.0	0.833	0.0
FAM_I2309	I	17	6	100.0%	core	I1Z4	100	100	350	205.9	0.833	15053.9
FAM_I2310	I	6	6	100.0%	core	I2GD	260	260	260	260.0	0.833	0.0
