compact_id	family_id	genome_id	feature_type
PL2U	FAM_P1394	E_coli_GCF_003399945_2	P
PL2V	FAM_P4725	E_coli_GCF_003399945_2	P
PL2W	FAM_P4159	E_coli_GCF_003399945_2	P
PL2X	FAM_P1184	E_coli_GCF_003399945_2	P
PL2Y	FAM_P973	E_coli_GCF_003399945_2	P
PL2Z	FAM_P4138	E_coli_GCF_003399945_2	P
PL3	FAM_P2981	E_coli_GCF_000005845_2	P
PL30	FAM_P3903	E_coli_GCF_003399945_2	P
PL31	FAM_P342	E_coli_GCF_003399945_2	P
PL32	FAM_P840	E_coli_GCF_003399945_2	P
PL33	FAM_P4878	E_coli_GCF_003399945_2	P
PL34	FAM_P1961	E_coli_GCF_003399945_2	P
PL35	FAM_P5368	E_coli_GCF_003399945_2	P
PL36	FAM_P4355	E_coli_GCF_003399945_2	P
PL37	FAM_P2321	E_coli_GCF_003399945_2	P
PL38	FAM_P4438	E_coli_GCF_003399945_2	P
PL39	FAM_P2306	E_coli_GCF_003399945_2	P
PL3A	FAM_P2216	E_coli_GCF_003399945_2	P
PL3B	FAM_P1896	E_coli_GCF_003399945_2	P
PL3C	FAM_P1814	E_coli_GCF_003399945_2	P
PL3D	FAM_P1714	E_coli_GCF_003399945_2	P
PL3E	FAM_P1632	E_coli_GCF_003399945_2	P
PL3F	FAM_P5602	E_coli_GCF_003399945_2	P
PL3G	FAM_P5485	E_coli_GCF_003399945_2	P
PL3H	FAM_P5308	E_coli_GCF_003399945_2	P
PL3I	FAM_P5195	E_coli_GCF_003399945_2	P
PL3J	FAM_P5080	E_coli_GCF_003399945_2	P
PL3K	FAM_P5063	E_coli_GCF_003399945_2	P
PL3L	FAM_P2141	E_coli_GCF_003399945_2	P
PL3M	FAM_P3197	E_coli_GCF_003399945_2	P
PL3N	FAM_P104	E_coli_GCF_003399945_2	P
PL3O	FAM_P643	E_coli_GCF_003399945_2	P
PL3P	FAM_P3561	E_coli_GCF_003399945_2	P
PL3Q	FAM_P3761	E_coli_GCF_003399945_2	P
PL3R	FAM_P3999	E_coli_GCF_003399945_2	P
PL3S	FAM_P3902	E_coli_GCF_003399945_2	P
PL3T	FAM_P341	E_coli_GCF_003399945_2	P
PL3U	FAM_P5062	E_coli_GCF_003399945_2	P
PL3V	FAM_P1516	E_coli_GCF_003399945_2	P
PL3W	FAM_P3556	E_coli_GCF_003399945_2	P
PL3X	FAM_P3031	E_coli_GCF_003399945_2	P
PL3Y	FAM_P3031	E_coli_GCF_003399945_2	P
PL3Z	FAM_P4879	E_coli_GCF_003399945_2	P
PL4	FAM_P3942	E_coli_GCF_000005845_2	P
PL40	FAM_P2599	E_coli_GCF_003399945_2	P
PL41	FAM_P4622	E_coli_GCF_003399945_2	P
PL42	FAM_P2055	E_coli_GCF_003399945_2	P
PL43	FAM_P463	E_coli_GCF_003399945_2	P
PL44	FAM_P255	E_coli_GCF_003399945_2	P
PL45	FAM_P4724	E_coli_GCF_003399945_2	P
PL46	FAM_P368	E_coli_GCF_003399945_2	P
PL47	FAM_P3955	E_coli_GCF_003399945_2	P
PL48	FAM_P3707	E_coli_GCF_003399945_2	P
PL49	FAM_P3503	E_coli_GCF_003399945_2	P
PL4A	FAM_P3901	E_coli_GCF_003399945_2	P
PL4B	FAM_P20	E_coli_GCF_003399945_2	P
PL4C	FAM_P3119	E_coli_GCF_003399945_2	P
PL4D	FAM_P2369	E_coli_GCF_003399945_2	P
PL4E	FAM_P2727	E_coli_GCF_003399945_2	P
PL4F	FAM_P3030	E_coli_GCF_003399945_2	P
PL4G	FAM_P2078	E_coli_GCF_003399945_2	P
PL4H	FAM_P2620	E_coli_GCF_003399945_2	P
PL4I	FAM_P4978	E_coli_GCF_003399945_2	P
PL4J	FAM_P2937	E_coli_GCF_003399945_2	P
PL4K	FAM_P5642	E_coli_GCF_003399945_2	P
PL4L	FAM_P5712	E_coli_GCF_003399945_2	P
PL4M	FAM_P1645	E_coli_GCF_003399945_2	P
PL4N	FAM_P5619	E_coli_GCF_003399945_2	P
PL4O	FAM_P5512	E_coli_GCF_003399945_2	P
PL4P	FAM_P5338	E_coli_GCF_003399945_2	P
PL4Q	FAM_P2295	E_coli_GCF_003399945_2	P
PL4R	FAM_P2135	E_coli_GCF_003399945_2	P
PL4S	FAM_P3018	E_coli_GCF_003399945_2	P
PL4T	FAM_P3018	E_coli_GCF_003399945_2	P
PL4U	FAM_P4769	E_coli_GCF_003399945_2	P
PL4V	FAM_P462	E_coli_GCF_003399945_2	P
PL4W	FAM_P1238	E_coli_GCF_003399945_2	P
PL4X	FAM_P909	E_coli_GCF_003399945_2	P
PL4Y	FAM_P4937	E_coli_GCF_003399945_2	P
PL4Z	FAM_P3362	E_coli_GCF_003399945_2	P
PL5	FAM_P4204	E_coli_GCF_000005845_2	P
PL50	FAM_P256	E_coli_GCF_003399945_2	P
PL51	FAM_P792	E_coli_GCF_003399945_2	P
PL52	FAM_P574	E_coli_GCF_003399945_2	P
PL53	FAM_P19	E_coli_GCF_003399945_2	P
PL54	FAM_P3118	E_coli_GCF_003399945_2	P
PL55	FAM_P2368	E_coli_GCF_003399945_2	P
PL56	FAM_P2726	E_coli_GCF_003399945_2	P
PL57	FAM_P340	E_coli_GCF_003399945_2	P
PL58	FAM_P5570	E_coli_GCF_003399945_2	P
PL59	FAM_P307	E_coli_GCF_003399945_2	P
PL5A	FAM_P307	E_coli_GCF_003399945_2	P
PL5B	FAM_P3305	E_coli_GCF_003399945_2	P
PL5C	FAM_P4977	E_coli_GCF_003399945_2	P
PL5D	FAM_P2936	E_coli_GCF_003399945_2	P
PL5E	FAM_P2619	E_coli_GCF_003399945_2	P
PL5F	FAM_P5463	E_coli_GCF_003399945_2	P
PL5G	FAM_P5584	E_coli_GCF_003399945_2	P
PL5H	FAM_P5618	E_coli_GCF_003399945_2	P
PL5I	FAM_P5511	E_coli_GCF_003399945_2	P
PL5J	FAM_P5337	E_coli_GCF_003399945_2	P
PL5K	FAM_P5220	E_coli_GCF_003399945_2	P
PL5L	FAM_P5112	E_coli_GCF_003399945_2	P
PL5M	FAM_P1562	E_coli_GCF_003399945_2	P
PL5N	FAM_P2134	E_coli_GCF_003399945_2	P
PL5O	FAM_P3317	E_coli_GCF_003399945_2	P
PL5P	FAM_P4768	E_coli_GCF_003399945_2	P
PL5Q	FAM_P461	E_coli_GCF_003399945_2	P
PL5R	FAM_P1237	E_coli_GCF_003399945_2	P
PL5S	FAM_P1022	E_coli_GCF_003399945_2	P
PL5T	FAM_P2446	E_coli_GCF_003399945_2	P
PL5U	FAM_P2817	E_coli_GCF_003399945_2	P
PL5V	FAM_P2367	E_coli_GCF_003399945_2	P
PL5W	FAM_P2725	E_coli_GCF_003399945_2	P
PL5X	FAM_P793	E_coli_GCF_003399945_2	P
PL5Y	FAM_P638	E_coli_GCF_003399945_2	P
PL5Z	FAM_P3641	E_coli_GCF_003399945_2	P
PL6	FAM_P1006	E_coli_GCF_000005845_2	P
PL60	FAM_P742	E_coli_GCF_003399945_2	P
PL61	FAM_P199	E_coli_GCF_003399945_2	P
PL62	FAM_P3304	E_coli_GCF_003399945_2	P
PL63	FAM_P4976	E_coli_GCF_003399945_2	P
PL64	FAM_P2935	E_coli_GCF_003399945_2	P
PL65	FAM_P839	E_coli_GCF_003399945_2	P
PL66	FAM_P306	E_coli_GCF_003399945_2	P
PL67	FAM_P1644	E_coli_GCF_003399945_2	P
PL68	FAM_P5064	E_coli_GCF_003399945_2	P
PL69	FAM_P2077	E_coli_GCF_003399945_2	P
PL6A	FAM_P2618	E_coli_GCF_003399945_2	P
PL6B	FAM_P5336	E_coli_GCF_003399945_2	P
PL6C	FAM_P5219	E_coli_GCF_003399945_2	P
PL6D	FAM_P5111	E_coli_GCF_003399945_2	P
PL6E	FAM_P1561	E_coli_GCF_003399945_2	P
PL6F	FAM_P2133	E_coli_GCF_003399945_2	P
PL6G	FAM_P3017	E_coli_GCF_003399945_2	P
PL6H	FAM_P2205	E_coli_GCF_003399945_2	P
PL6I	FAM_P3847	E_coli_GCF_003399945_2	P
PL6J	FAM_P1236	E_coli_GCF_003399945_2	P
PL6K	FAM_P1021	E_coli_GCF_003399945_2	P
PL6L	FAM_P4216	E_coli_GCF_003399945_2	P
PL6M	FAM_P3953	E_coli_GCF_003399945_2	P
PL6N	FAM_P3705	E_coli_GCF_003399945_2	P
PL6O	FAM_P3502	E_coli_GCF_003399945_2	P
PL6P	FAM_P2447	E_coli_GCF_003399945_2	P
PL6Q	FAM_P2533	E_coli_GCF_003399945_2	P
PL6R	FAM_P3117	E_coli_GCF_003399945_2	P
PL6S	FAM_P2366	E_coli_GCF_003399945_2	P
PL6T	FAM_P3838	E_coli_GCF_003399945_2	P
PL6U	FAM_P3640	E_coli_GCF_003399945_2	P
PL6V	FAM_P741	E_coli_GCF_003399945_2	P
PL6W	FAM_P197	E_coli_GCF_003399945_2	P
PL6X	FAM_P4830	E_coli_GCF_003399945_2	P
PL6Y	FAM_P4137	E_coli_GCF_003399945_2	P
PL6Z	FAM_P2933	E_coli_GCF_003399945_2	P
PL7	FAM_P1219	E_coli_GCF_000005845_2	P
PL70	SING_PL70	E_coli_GCF_003399945_2	P
PL71	FAM_P339	E_coli_GCF_003399945_2	P
PL72	FAM_P838	E_coli_GCF_003399945_2	P
PL73	FAM_P1643	E_coli_GCF_003399945_2	P
PL74	FAM_P5617	E_coli_GCF_003399945_2	P
PL75	FAM_P3029	E_coli_GCF_003399945_2	P
PL76	FAM_P2076	E_coli_GCF_003399945_2	P
PL77	FAM_P3993	E_coli_GCF_003399945_2	P
PL78	FAM_P4257	E_coli_GCF_003399945_2	P
PL79	FAM_P1559	E_coli_GCF_003399945_2	P
PL7A	FAM_P2132	E_coli_GCF_003399945_2	P
PL7B	FAM_P3016	E_coli_GCF_003399945_2	P
PL7C	FAM_P4437	E_coli_GCF_003399945_2	P
PL7D	FAM_P2206	E_coli_GCF_003399945_2	P
PL7E	FAM_P4767	E_coli_GCF_003399945_2	P
PL7F	FAM_P2980	E_coli_GCF_003399945_2	P
PL7G	FAM_P1235	E_coli_GCF_003399945_2	P
PL7H	FAM_P1019	E_coli_GCF_003399945_2	P
PL7I	FAM_P4215	E_coli_GCF_003399945_2	P
PL7J	FAM_P3952	E_coli_GCF_003399945_2	P
PL7K	FAM_P3704	E_coli_GCF_003399945_2	P
PL7L	FAM_P2448	E_coli_GCF_003399945_2	P
PL7M	FAM_P4938	E_coli_GCF_003399945_2	P
PL7N	FAM_P3363	E_coli_GCF_003399945_2	P
PL7O	FAM_P3114	E_coli_GCF_003399945_2	P
PL7P	FAM_P2363	E_coli_GCF_003399945_2	P
PL7Q	FAM_P2722	E_coli_GCF_003399945_2	P
PL7R	FAM_P3878	E_coli_GCF_003399945_2	P
PL7S	FAM_P3837	E_coli_GCF_003399945_2	P
PL7T	FAM_P3639	E_coli_GCF_003399945_2	P
PL7U	FAM_P740	E_coli_GCF_003399945_2	P
PL7V	FAM_P196	E_coli_GCF_003399945_2	P
PL7W	FAM_P3303	E_coli_GCF_003399945_2	P
PL7X	FAM_P4975	E_coli_GCF_003399945_2	P
PL7Y	FAM_P2932	E_coli_GCF_003399945_2	P
PL7Z	FAM_P3028	E_coli_GCF_003399945_2	P
PL8	FAM_P450	E_coli_GCF_000005845_2	P
PL80	FAM_P3028	E_coli_GCF_003399945_2	P
PL81	FAM_P3028	E_coli_GCF_003399945_2	P
PL82	FAM_P2075	E_coli_GCF_003399945_2	P
PL83	FAM_P2617	E_coli_GCF_003399945_2	P
PL84	FAM_P5510	E_coli_GCF_003399945_2	P
PL85	FAM_P5335	E_coli_GCF_003399945_2	P
PL86	FAM_P5218	E_coli_GCF_003399945_2	P
PL87	FAM_P5110	E_coli_GCF_003399945_2	P
PL88	FAM_P1558	E_coli_GCF_003399945_2	P
PL89	FAM_P2131	E_coli_GCF_003399945_2	P
PL8A	FAM_P3015	E_coli_GCF_003399945_2	P
PL8B	FAM_P4766	E_coli_GCF_003399945_2	P
PL8C	FAM_P460	E_coli_GCF_003399945_2	P
PL8D	FAM_P1234	E_coli_GCF_003399945_2	P
PL8E	FAM_P1018	E_coli_GCF_003399945_2	P
PL8F	FAM_P4880	E_coli_GCF_003399945_2	P
PL8G	FAM_P5484	E_coli_GCF_003399945_2	P
PL8H	FAM_P2449	E_coli_GCF_003399945_2	P
PL8I	FAM_P4939	E_coli_GCF_003399945_2	P
PL8J	FAM_P3364	E_coli_GCF_003399945_2	P
PL8K	FAM_P257	E_coli_GCF_003399945_2	P
PL8L	FAM_P794	E_coli_GCF_003399945_2	P
PL8M	FAM_P1393	E_coli_GCF_003399945_2	P
PL8N	FAM_P739	E_coli_GCF_003399945_2	P
PL8O	FAM_P4119	E_coli_GCF_003399945_2	P
PL8P	FAM_P2931	E_coli_GCF_003399945_2	P
PL8Q	FAM_P972	E_coli_GCF_003399945_2	P
PL8R	FAM_P4136	E_coli_GCF_003399945_2	P
PL8S	SING_PL8S	E_coli_GCF_003399945_2	P
PL8T	FAM_P3900	E_coli_GCF_003399945_2	P
PL8U	FAM_P338	E_coli_GCF_003399945_2	P
PL8V	FAM_P837	E_coli_GCF_003399945_2	P
PL8W	FAM_P305	E_coli_GCF_003399945_2	P
PL8X	FAM_P3428	E_coli_GCF_003399945_2	P
PL8Y	FAM_P3027	E_coli_GCF_003399945_2	P
PL8Z	FAM_P2074	E_coli_GCF_003399945_2	P
PL9	FAM_P2515	E_coli_GCF_000005845_2	P
PL90	FAM_P2616	E_coli_GCF_003399945_2	P
PL91	FAM_P3014	E_coli_GCF_003399945_2	P
PL92	FAM_P4765	E_coli_GCF_003399945_2	P
PL93	FAM_P459	E_coli_GCF_003399945_2	P
PL94	FAM_P1233	E_coli_GCF_003399945_2	P
PL95	FAM_P4214	E_coli_GCF_003399945_2	P
PL96	FAM_P3951	E_coli_GCF_003399945_2	P
PL97	FAM_P3703	E_coli_GCF_003399945_2	P
PL98	FAM_P3501	E_coli_GCF_003399945_2	P
PL99	FAM_P571	E_coli_GCF_003399945_2	P
PL9A	FAM_P5407	E_coli_GCF_003399945_2	P
PL9B	FAM_P5571	E_coli_GCF_003399945_2	P
PL9C	FAM_P5571	E_coli_GCF_003399945_2	P
PL9D	FAM_P5601	E_coli_GCF_003399945_2	P
PL9E	FAM_P4940	E_coli_GCF_003399945_2	P
PL9F	FAM_P3365	E_coli_GCF_003399945_2	P
PL9G	FAM_P258	E_coli_GCF_003399945_2	P
PL9H	FAM_P795	E_coli_GCF_003399945_2	P
PL9I	FAM_P369	E_coli_GCF_003399945_2	P
PL9J	FAM_P3879	E_coli_GCF_003399945_2	P
PL9K	FAM_P4120	E_coli_GCF_003399945_2	P
PL9L	FAM_P5392	E_coli_GCF_003399945_2	P
PL9M	FAM_P1163	E_coli_GCF_003399945_2	P
PL9N	FAM_P1231	E_coli_GCF_003399945_2	P
PL9O	FAM_P4702	E_coli_GCF_003399945_2	P
PL9P	FAM_P96	E_coli_GCF_003399945_2	P
PL9Q	SING_PL9Q	E_coli_GCF_003399945_2	P
PL9R	FAM_P5366	E_coli_GCF_003399945_2	P
PL9S	SING_PL9S	E_coli_GCF_003399945_2	P
PL9T	SING_PL9T	E_coli_GCF_003399945_2	P
PL9U	SING_PL9U	E_coli_GCF_003399945_2	P
PL9V	SING_PL9V	E_coli_GCF_003399945_2	P
PL9W	FAM_P5585	E_coli_GCF_003399945_2	P
PL9X	FAM_P1816	E_coli_GCF_003399945_2	P
PL9Y	FAM_P5523	E_coli_GCF_003399945_2	P
PL9Z	FAM_P1894	E_coli_GCF_003399945_2	P
PLA	FAM_P1166	E_coli_GCF_000005845_2	P
PLA0	FAM_P1882	E_coli_GCF_003399945_2	P
PLA1	SING_PLA1	E_coli_GCF_003399945_2	P
PLA2	SING_PLA2	E_coli_GCF_003399945_2	P
PLA3	SING_PLA3	E_coli_GCF_003399945_2	P
PLA4	FAM_P1231	E_coli_GCF_003399945_2	P
PLA5	FAM_P1016	E_coli_GCF_003399945_2	P
PLA6	FAM_P4212	E_coli_GCF_003399945_2	P
PLA7	FAM_P3949	E_coli_GCF_003399945_2	P
PLA8	FAM_P3701	E_coli_GCF_003399945_2	P
PLA9	FAM_P2450	E_coli_GCF_003399945_2	P
PLAA	FAM_P4941	E_coli_GCF_003399945_2	P
PLAB	FAM_P3366	E_coli_GCF_003399945_2	P
PLAC	FAM_P259	E_coli_GCF_003399945_2	P
PLAD	FAM_P796	E_coli_GCF_003399945_2	P
PLAE	FAM_P370	E_coli_GCF_003399945_2	P
PLAF	FAM_P1230	E_coli_GCF_003399945_2	P
PLAG	FAM_P3899	E_coli_GCF_003399945_2	P
PLAH	FAM_P337	E_coli_GCF_003399945_2	P
PLAI	FAM_P836	E_coli_GCF_003399945_2	P
PLAJ	FAM_P304	E_coli_GCF_003399945_2	P
PLAK	FAM_P3427	E_coli_GCF_003399945_2	P
PLAL	FAM_P3025	E_coli_GCF_003399945_2	P
PLAM	FAM_P2072	E_coli_GCF_003399945_2	P
PLAN	FAM_P2615	E_coli_GCF_003399945_2	P
PLAO	FAM_P3111	E_coli_GCF_003399945_2	P
PLAP	FAM_P2360	E_coli_GCF_003399945_2	P
PLAQ	FAM_P2719	E_coli_GCF_003399945_2	P
PLAR	FAM_P4070	E_coli_GCF_003399945_2	P
PLAS	FAM_P3834	E_coli_GCF_003399945_2	P
PLAT	FAM_P3637	E_coli_GCF_003399945_2	P
PLAU	FAM_P737	E_coli_GCF_003399945_2	P
PLAV	FAM_P192	E_coli_GCF_003399945_2	P
PLAW	FAM_P3302	E_coli_GCF_003399945_2	P
PLAX	FAM_P4971	E_coli_GCF_003399945_2	P
PLAY	FAM_P2929	E_coli_GCF_003399945_2	P
PLAZ	FAM_P5600	E_coli_GCF_003399945_2	P
PLB	FAM_P955	E_coli_GCF_000005845_2	P
PLB0	FAM_P5483	E_coli_GCF_003399945_2	P
PLB1	FAM_P5307	E_coli_GCF_003399945_2	P
PLB2	FAM_P5194	E_coli_GCF_003399945_2	P
PLB3	FAM_P5079	E_coli_GCF_003399945_2	P
PLB4	FAM_P1532	E_coli_GCF_003399945_2	P
PLB5	FAM_P5216	E_coli_GCF_003399945_2	P
PLB6	FAM_P4942	E_coli_GCF_003399945_2	P
PLB7	FAM_P3367	E_coli_GCF_003399945_2	P
PLB8	FAM_P260	E_coli_GCF_003399945_2	P
PLB9	FAM_P797	E_coli_GCF_003399945_2	P
PLBA	FAM_P371	E_coli_GCF_003399945_2	P
PLBB	FAM_P2818	E_coli_GCF_003399945_2	P
PLBC	FAM_P3898	E_coli_GCF_003399945_2	P
PLBD	FAM_P336	E_coli_GCF_003399945_2	P
PLBE	FAM_P835	E_coli_GCF_003399945_2	P
PLBF	FAM_P303	E_coli_GCF_003399945_2	P
PLBG	FAM_P3426	E_coli_GCF_003399945_2	P
PLBH	FAM_P4617	E_coli_GCF_003399945_2	P
PLBI	FAM_P2071	E_coli_GCF_003399945_2	P
PLBJ	FAM_P2614	E_coli_GCF_003399945_2	P
PLBK	FAM_P3110	E_coli_GCF_003399945_2	P
PLBL	FAM_P2359	E_coli_GCF_003399945_2	P
PLBM	FAM_P2718	E_coli_GCF_003399945_2	P
PLBN	FAM_P4069	E_coli_GCF_003399945_2	P
PLBO	FAM_P3833	E_coli_GCF_003399945_2	P
PLBP	FAM_P3636	E_coli_GCF_003399945_2	P
PLBQ	FAM_P736	E_coli_GCF_003399945_2	P
PLBR	FAM_P1893	E_coli_GCF_003399945_2	P
PLBS	FAM_P3301	E_coli_GCF_003399945_2	P
PLBT	FAM_P4970	E_coli_GCF_003399945_2	P
PLBU	FAM_P2928	E_coli_GCF_003399945_2	P
PLBV	FAM_P5599	E_coli_GCF_003399945_2	P
PLBW	FAM_P5482	E_coli_GCF_003399945_2	P
PLBX	FAM_P5306	E_coli_GCF_003399945_2	P
PLBY	FAM_P5193	E_coli_GCF_003399945_2	P
PLBZ	FAM_P5078	E_coli_GCF_003399945_2	P
PLC	FAM_P4122	E_coli_GCF_000005845_2	P
PLC0	FAM_P1531	E_coli_GCF_003399945_2	P
PLC1	FAM_P2451	E_coli_GCF_003399945_2	P
PLC2	FAM_P4943	E_coli_GCF_003399945_2	P
PLC3	FAM_P3368	E_coli_GCF_003399945_2	P
PLC4	FAM_P261	E_coli_GCF_003399945_2	P
PLC5	FAM_P798	E_coli_GCF_003399945_2	P
PLC6	FAM_P372	E_coli_GCF_003399945_2	P
PLC7	FAM_P2819	E_coli_GCF_003399945_2	P
PLC8	FAM_P3897	E_coli_GCF_003399945_2	P
PLC9	FAM_P335	E_coli_GCF_003399945_2	P
PLCA	FAM_P834	E_coli_GCF_003399945_2	P
PLCB	FAM_P302	E_coli_GCF_003399945_2	P
PLCC	FAM_P3425	E_coli_GCF_003399945_2	P
PLCD	FAM_P4616	E_coli_GCF_003399945_2	P
PLCE	FAM_P2070	E_coli_GCF_003399945_2	P
PLCF	FAM_P2613	E_coli_GCF_003399945_2	P
PLCG	FAM_P3109	E_coli_GCF_003399945_2	P
PLCH	FAM_P2358	E_coli_GCF_003399945_2	P
PLCI	FAM_P2717	E_coli_GCF_003399945_2	P
PLCJ	FAM_P4068	E_coli_GCF_003399945_2	P
PLCK	FAM_P3832	E_coli_GCF_003399945_2	P
PLCL	FAM_P3635	E_coli_GCF_003399945_2	P
PLCM	FAM_P735	E_coli_GCF_003399945_2	P
PLCN	FAM_P190	E_coli_GCF_003399945_2	P
PLCO	FAM_P5644	E_coli_GCF_003399945_2	P
PLCP	FAM_P4969	E_coli_GCF_003399945_2	P
PLCQ	FAM_P2927	E_coli_GCF_003399945_2	P
PLCR	FAM_P2948	E_coli_GCF_003399945_2	P
PLCS	FAM_P5481	E_coli_GCF_003399945_2	P
PLCT	FAM_P5305	E_coli_GCF_003399945_2	P
PLCU	FAM_P5192	E_coli_GCF_003399945_2	P
PLCV	FAM_P5077	E_coli_GCF_003399945_2	P
PLCW	FAM_P1530	E_coli_GCF_003399945_2	P
PLCX	FAM_P2452	E_coli_GCF_003399945_2	P
PLCY	FAM_P4944	E_coli_GCF_003399945_2	P
PLCZ	FAM_P5508	E_coli_GCF_003399945_2	P
PLD	FAM_P2606	E_coli_GCF_000005845_2	P
PLD0	FAM_P262	E_coli_GCF_003399945_2	P
PLD1	FAM_P799	E_coli_GCF_003399945_2	P
PLD2	FAM_P2926	E_coli_GCF_003399945_2	P
PLD3	FAM_P3880	E_coli_GCF_003399945_2	P
PLD4	FAM_P3896	E_coli_GCF_003399945_2	P
PLD5	FAM_P334	E_coli_GCF_003399945_2	P
PLD6	FAM_P833	E_coli_GCF_003399945_2	P
PLD7	FAM_P4831	E_coli_GCF_003399945_2	P
PLD8	FAM_P3424	E_coli_GCF_003399945_2	P
PLD9	FAM_P4615	E_coli_GCF_003399945_2	P
PLDA	FAM_P4619	E_coli_GCF_003399945_2	P
PLDB	FAM_P3012	E_coli_GCF_003399945_2	P
PLDC	FAM_P5065	E_coli_GCF_003399945_2	P
PLDD	FAM_P1229	E_coli_GCF_003399945_2	P
PLDE	FAM_P1015	E_coli_GCF_003399945_2	P
PLDF	FAM_P4210	E_coli_GCF_003399945_2	P
PLDG	FAM_P3948	E_coli_GCF_003399945_2	P
PLDH	FAM_P3700	E_coli_GCF_003399945_2	P
PLDI	FAM_P3500	E_coli_GCF_003399945_2	P
PLDJ	FAM_P569	E_coli_GCF_003399945_2	P
PLDK	FAM_P15	E_coli_GCF_003399945_2	P
PLDL	FAM_P2533	E_coli_GCF_003399945_2	P
PLDM	FAM_P5480	E_coli_GCF_003399945_2	P
PLDN	FAM_P3947	E_coli_GCF_003399945_2	P
PLDO	FAM_P3699	E_coli_GCF_003399945_2	P
PLDP	FAM_P2055	E_coli_GCF_003399945_2	P
PLDQ	FAM_P4622	E_coli_GCF_003399945_2	P
PLDR	FAM_P2583	E_coli_GCF_003399945_2	P
PLDS	FAM_P13	E_coli_GCF_003399945_2	P
PLDT	FAM_P2453	E_coli_GCF_003399945_2	P
PLDU	FAM_P2355	E_coli_GCF_003399945_2	P
PLDV	FAM_P2715	E_coli_GCF_003399945_2	P
PLDW	FAM_P263	E_coli_GCF_003399945_2	P
PLDX	FAM_P3831	E_coli_GCF_003399945_2	P
PLDY	FAM_P3634	E_coli_GCF_003399945_2	P
PLDZ	FAM_P732	E_coli_GCF_003399945_2	P
PLE	FAM_P2065	E_coli_GCF_000005845_2	P
PLE0	FAM_P187	E_coli_GCF_003399945_2	P
PLE1	FAM_P333	E_coli_GCF_003399945_2	P
PLE2	FAM_P3296	E_coli_GCF_003399945_2	P
PLE3	SING_PLE3	E_coli_GCF_003399945_2	P
PLE4	FAM_P4967	E_coli_GCF_003399945_2	P
PLE5	FAM_P2923	E_coli_GCF_003399945_2	P
PLE6	FAM_P2612	E_coli_GCF_003399945_2	P
PLE7	FAM_P1517	E_coli_GCF_003399945_2	P
PLE8	FAM_P5066	E_coli_GCF_003399945_2	P
PLE9	FAM_P5181	E_coli_GCF_003399945_2	P
PLEA	FAM_P5293	E_coli_GCF_003399945_2	P
PLEB	FAM_P5332	E_coli_GCF_003399945_2	P
PLEC	FAM_P1506	E_coli_GCF_003399945_2	P
PLED	FAM_P5214	E_coli_GCF_003399945_2	P
PLEE	FAM_P5106	E_coli_GCF_003399945_2	P
PLEF	FAM_P1556	E_coli_GCF_003399945_2	P
PLEG	FAM_P2127	E_coli_GCF_003399945_2	P
PLEH	FAM_P3011	E_coli_GCF_003399945_2	P
PLEI	FAM_P4759	E_coli_GCF_003399945_2	P
PLEJ	FAM_P455	E_coli_GCF_003399945_2	P
PLEK	FAM_P1226	E_coli_GCF_003399945_2	P
PLEL	FAM_P1225	E_coli_GCF_003399945_2	P
PLEM	FAM_P1012	E_coli_GCF_003399945_2	P
PLEN	FAM_P4208	E_coli_GCF_003399945_2	P
PLEO	FAM_P3946	E_coli_GCF_003399945_2	P
PLEP	FAM_P2454	E_coli_GCF_003399945_2	P
PLEQ	FAM_P4561	E_coli_GCF_003399945_2	P
PLER	FAM_P3369	E_coli_GCF_003399945_2	P
PLES	FAM_P11	E_coli_GCF_003399945_2	P
PLET	FAM_P3104	E_coli_GCF_003399945_2	P
PLEU	FAM_P2353	E_coli_GCF_003399945_2	P
PLEV	FAM_P2713	E_coli_GCF_003399945_2	P
PLEW	FAM_P332	E_coli_GCF_003399945_2	P
PLEX	FAM_P832	E_coli_GCF_003399945_2	P
PLEY	FAM_P301	E_coli_GCF_003399945_2	P
PLEZ	FAM_P3423	E_coli_GCF_003399945_2	P
PLF	FAM_P5328	E_coli_GCF_000005845_2	P
PLF0	FAM_P4614	E_coli_GCF_003399945_2	P
PLF1	FAM_P2069	E_coli_GCF_003399945_2	P
PLF2	FAM_P2611	E_coli_GCF_003399945_2	P
PLF3	FAM_P4965	E_coli_GCF_003399945_2	P
PLF4	FAM_P2921	E_coli_GCF_003399945_2	P
PLF5	FAM_P5182	E_coli_GCF_003399945_2	P
PLF6	FAM_P5294	E_coli_GCF_003399945_2	P
PLF7	FAM_P5464	E_coli_GCF_003399945_2	P
PLF8	FAM_P5507	E_coli_GCF_003399945_2	P
PLF9	FAM_P5331	E_coli_GCF_003399945_2	P
PLFA	FAM_P5213	E_coli_GCF_003399945_2	P
PLFB	FAM_P1806	E_coli_GCF_003399945_2	P
PLFC	FAM_P1555	E_coli_GCF_003399945_2	P
PLFD	FAM_P5726	E_coli_GCF_003399945_2	P
PLFE	FAM_P1780	E_coli_GCF_003399945_2	P
PLFF	FAM_P5479	E_coli_GCF_003399945_2	P
PLFG	FAM_P1224	E_coli_GCF_003399945_2	P
PLFH	FAM_P1011	E_coli_GCF_003399945_2	P
PLFI	FAM_P4207	E_coli_GCF_003399945_2	P
